championName,magicDamageDealtToChampions rate,teamDamagePercentage,damageTakenOnTeamPercentage,totalTimeCCDealt per minute,enemyChampionImmobilizations per minute,killParticipation,soloKills per minute,totalHeal per minute,effectiveHealAndShielding per minute,survivedThreeImmobilizesInFight per minute,twentyMinionsIn3SecondsCount per minute,soloTurretsLategame,turretPlatesTaken,version
Thresh,0.32823076977369425,-0.3038350830235842,0.22102145087572833,-0.1897164107830964,0.43404175563884817,0.29145030227749946,-0.21659333422643864,-0.3802181024072752,-0.20504297610000707,-0.07626439919647858,-0.09922459696151639,-0.029835742630371944,-0.2599899307104741,13.17
Xerath,1.0158077673778514,1.8995231758822075,-0.7210783582326942,-0.18691986260356028,-0.8376656965487863,-0.1306348922642069,0.545677825279479,-0.522523239727932,-0.643208094978114,-0.20716401718745237,0.6363281803580617,-0.03410113251268009,0.3826708533420712,13.17
Yuumi,0.8255287067447504,-0.15013533463615697,-2.018010071440944,0.031151559730070756,-1.2916643035503095,0.31850271420221327,-0.30570560789951673,0.36938828212788793,1.8889428231185537,-0.6925939378633755,-0.6327508157928124,-0.03156006451620617,0.2842082427451786,13.17
Zilean,0.435514339576784,0.05742618089305096,-0.5690155617095747,-0.40185549288050676,-0.39496771449214657,0.3585565348228722,-0.07160682494237097,0.19499776148463224,0.033236587974046966,-0.36095039052925404,0.27564996383415996,-0.03208606559147627,0.21740826584556414,13.17
Zyra,0.8882315603334502,1.4181364094328124,-0.6483346099767411,0.3127142435883432,-0.4994747410745581,-0.36406853108306114,0.22189686400821482,-0.47217177879086325,-0.6543822447730759,-0.3065674716570525,0.2928063652314825,-0.03055815770616788,0.23094580269232984,13.17
Alistar,0.32909937171369646,-0.5822889289843717,0.9944685966234245,-0.01655465950531948,1.193744307315527,-0.0883817008204786,-0.25453874951017935,0.9145536815807848,0.3041257545179781,0.5153550893754998,0.005764244652726644,-0.046798430210799935,-0.3455759423187476,13.18
Bard,0.04971461148101742,0.09150120127905943,0.37867283092612,0.4379136353024186,-0.43452929461940565,0.2772316836395624,-0.21463016614841146,0.7342362761661918,0.19080354219854595,0.08614367015311693,-0.27360130842280733,-0.04612453281576441,-0.4167339442346277,13.18
Blitzcrank,-0.16332049016392156,-0.12809983365256863,0.5440670488319926,0.44850646096397323,0.5258761471449556,0.016526972049612308,0.02782325326565236,-0.4651881958940023,-0.6130366916539167,0.10425796384551414,0.0030585652350777655,-0.04505785701699474,-0.20655113793764227,13.18
Braum,0.3822114428190229,-0.5211615868176253,0.26441530551822495,-0.3292166209864713,-0.6560088167137652,-0.001795472831423027,-0.4020342710029851,-0.19890851597114154,-0.16007026437005856,0.7437838878072778,-0.2876087889152969,-0.04455210556068153,-0.08681957171554741,13.18
Karma,0.7083530821997482,0.586765553310563,-0.2345810249489702,0.046108521754041225,-0.9828028577414822,0.051645889003893095,0.20084132277054334,-0.44502563786158666,0.11344471195893284,-0.18180840737711754,-0.3347105172489793,-0.04468099304060636,0.48424725439028576,13.18
Leona,-0.48711681407576596,-0.7067150190548805,0.310470471468777,-0.5207135015146833,0.24591641507007922,-0.2756286366305179,-0.2980177681398665,-0.4831931453439884,-0.47329334371379744,0.3040259878007852,0.069652058400904,-0.04575846509500438,-0.2146575405254618,13.18
Lulu,0.36212718058591215,-0.680469322949297,-0.6986775927553994,0.5217430161989711,-1.1336017361906694,0.310440713187934,0.050667962768181085,-0.4921368658846086,0.5366240405298655,-0.07837221887144831,-0.4934723335805877,-0.04510062669617556,0.04180641483429919,13.18
Lux,0.8922009284015415,0.9891512580436647,-0.7085615667714332,0.25163358152925386,-0.6949363958692932,-0.30593756747416184,0.18656063803007733,-0.6073062452935957,-0.24783742507390555,-0.3714704527697613,0.34836635747307154,-0.048799466537054824,0.1842054199076321,13.18
Morgana,0.7344659929079342,0.3239795742469213,-0.17615177930521678,-0.7490710608967431,-0.532757647461465,0.11145965659797792,-0.11057341080243697,-0.259884499573508,-0.39820264586837273,-0.17093843418891183,-0.2634468402844838,-0.0470658498120045,0.23860616988490588,13.18
Nautilus,-0.21875696773801578,-0.43975882895781687,0.1967728123311932,1.3256719426881223,1.6528735104285415,-0.25547420611506516,-0.16186097581207304,-0.5295636580433475,-0.5839964411542964,0.11226819095589016,0.0556165809682811,-0.04858838476776775,-0.13191306330789346,13.18
Pantheon,-2.4530704652628517,0.9570283145414008,0.3854744434947592,-1.504527782664284,-0.6016990926531238,-0.4197133632933527,0.971726261565751,-0.39420289190749197,-0.6583878165618661,-0.17108217015529828,1.3019233633946221,-0.04965559752893298,0.054475025390147404,13.18
Pyke,-2.553353159298119,-0.21825565845390438,0.22233220281978153,-0.989483432797629,-0.38132126493407836,-0.5209415421711204,0.2911588592114723,-0.028072945598151582,-0.6597190621382252,0.01903395086936587,0.42812363193983327,-0.04913835172133993,-0.14342252778499748,13.18
Rakan,0.2650781801493103,-0.5139455462877502,0.2958064035565269,-0.8527992968299735,-0.264180067665896,0.30598805140054897,-0.17331743592781793,0.5467694410914599,0.6543000350995155,0.30845170560471796,0.16070255332271166,-0.04711987397386402,-0.13811344821138383,13.18
Rell,-0.0924912646994573,-0.616320457258921,0.26914779193125515,-0.3811398259778412,0.5018574353678841,0.4827578728184533,-0.3686792583079123,-0.4739422437344847,-0.5644652229755277,0.30343261934761145,-0.1567335806391175,-0.043960331862532065,-0.12125086296516677,13.18
Senna,-2.5354110648439656,1.4046766958363044,-0.0922954970752563,0.17439416184776915,-0.7096514529451955,0.17837254870853403,0.18621343987162173,1.2442101073240646,0.5362299528730115,-0.33675798678979946,-0.0017204922245845685,0.7380780993246161,0.4762395714592734,13.18
Shaco,0.34195050877403527,1.4279189042553913,-0.43292456776302113,1.3185235951138403,0.5809868666783669,0.1622750733515841,0.7836141908092025,-0.439874123783294,-0.6620373898683307,-0.14311917695085277,-0.3041493349848352,-0.04891995904702286,-0.14072714892454743,13.18
Soraka,0.7122934915022128,-0.8323300327512342,-0.9661810340375547,0.02000525441833888,-1.1879822668118742,-0.04703630839389546,-0.1698294516455912,3.59514794151926,3.385196521812849,-0.35399289647517673,-0.616121919158845,-0.047172817652486335,0.22045361837575278,13.18
Thresh,0.3924785003600237,-0.2551608981698658,0.2527008548373262,-0.34164904807282864,0.42554047994071104,0.12288218277834112,-0.15588628284115366,-0.39158975528340517,-0.18105517157168416,0.031179620929698424,-0.06659767843836964,-0.043974660523504204,-0.21674596966673054,13.18
Xerath,1.0137592623091836,1.7085691399023717,-0.8251446837754346,-0.2444323550939026,-0.9085984069779693,-0.28235074986920855,0.8260768915475091,-0.5658854163557261,-0.6388218729112761,-0.45923651228593215,0.5271452129855538,-0.04913835172133993,0.543899081629753,13.18
Yuumi,0.8209035393839432,-0.12208553442787691,-2.0495233020940877,0.16367656461133642,-1.323724318650662,0.8884625046131971,-0.16240501723286502,0.5080307009683562,2.2090628221281956,-0.6693659167202048,-0.64585075359682,-0.04455210556068153,0.3498318036773529,13.18
Zilean,0.4618380903173264,-0.03302913493717939,-0.24238606470481394,-0.7324765453437353,-0.4893972692774573,0.2979602932282502,0.28588053640318944,0.40510607296106627,0.1215726010651629,-0.321778077995897,-0.3710988679442168,1.0791167436843279,0.1966708637247234,13.18
Zyra,0.8643517779865071,1.2666069338893784,-0.5270843235679525,0.5937102870691353,-0.5541747112112434,-0.13906881324353812,-0.10798521933143526,-0.48080666271168304,-0.6396451741868472,-0.3801435116383737,0.25840714687663796,-0.048221102489208245,0.46303771581625297,13.18
